FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,EmployeeClassificationType,TerminationType,DepartmentType,Division,DOB,State,GenderCode,Performance Score,Employee ID,Survey Date,Engagement Score,Satisfaction Score,Training Program Name,Training Type,Training Outcome,Location,Training Cost
Anthony,Heitzman,2019-02-05,2020-07-10,Production Technician I,Catherine Rodriguez,anthony.heitzman@bilearner.com,SVG,Active,Contract,Part-Time,Retirement,Production       ,General - Sga,1970-09-17,MA,Male,Fully Meets,2985,2023-07-14,3,5,Customer Service,Internal,Failed,West Andrew,813.43
Justice,Gentry,2020-11-14,2023-01-15,Production Technician I,Monica Cochran,justice.gentry@bilearner.com,MSC,Active,Full-Time,Part-Time,Resignation,Production       ,General - Con,1972-01-18,MA,Male,Fully Meets,2988,2023-07-15,4,4,Customer Service,Internal,Failed,Port Melissa,312.8
Moshe,Copeland,2022-04-16,2023-04-20,Production Technician I,Brittney Stone,moshe.copeland@bilearner.com,NEL,Active,Full-Time,Part-Time,Resignation,Production       ,Field Operations,1973-10-18,MA,Female,Fully Meets,2992,2022-12-07,1,4,Leadership Development,Internal,Passed,Davisbury,125.34
Harley,Nunez,2019-03-18,2022-11-23,Production Technician I,Pamela Suarez,harley.nunez@bilearner.com,PL,Active,Full-Time,Full-Time,Involuntary,Production       ,General - Con,1946-01-07,MA,Male,Fully Meets,2993,2022-12-14,5,5,Communication Skills,Internal,Incomplete,Judithborough,559.24
Ronnie,Haas,2018-09-03,2018-11-29,Production Technician I,Jason Huber,ronnie.haas@bilearner.com,CCDR,Active,Full-Time,Full-Time,Resignation,Production       ,General - Con,1954-10-17,MA,Male,Needs Improvement,2995,2023-01-19,1,5,Technical Skills,Internal,Passed,Wardchester,440.35
Kira,Robertson,2022-06-15,2022-08-16,Production Technician I,Zachary Hill,kira.robertson@bilearner.com,SVG,Active,Contract,Temporary,Involuntary,Production       ,General - Con,1989-09-30,MA,Female,Fully Meets,2996,2022-08-27,3,2,Technical Skills,Internal,Passed,Dunnchester,727.12
Travis,Cardenas,2018-10-28,2019-08-04,Production Technician I,Charles Brock,travis.cardenas@bilearner.com,TNS,Active,Contract,Part-Time,Voluntary,Production       ,Field Operations,1970-03-16,MA,Male,Fully Meets,2999,2023-01-24,2,1,Customer Service,Internal,Passed,Raymondshire,800.21
Trent,Sandoval,2018-09-27,2022-12-12,Production Technician I,Thomas Nguyen,trent.sandoval@bilearner.com,WBL,Active,Full-Time,Part-Time,Retirement,Production       ,General - Con,1942-10-15,MA,Male,Fully Meets,3001,2023-04-13,5,4,Communication Skills,Internal,Passed,Alexanderchester,346.93
Tiara,Velez,2019-08-29,2022-06-19,Production Technician II,Lisa Walters,tiara.velez@bilearner.com,EW,Active,Full-Time,Full-Time,Retirement,Production       ,General - Con,1996-01-24,MA,Female,Fully Meets,3004,2022-10-21,4,3,Technical Skills,Internal,Incomplete,Christopherchester,183.63
Madeline,Powell,2019-03-21,2022-09-25,Production Technician II,Gabriela Boyd,madeline.powell@bilearner.com,PL,Active,Part-Time,Full-Time,Resignation,Production       ,General - Con,1949-10-13,MA,Female,Fully Meets,3007,2023-05-15,2,5,Customer Service,External,Incomplete,Thomaschester,147.35
Alfred,Goodman,2020-04-03,2021-12-27,Production Technician II,Kevin Robertson,alfred.goodman@bilearner.com,PYZ,Active,Full-Time,Full-Time,Involuntary,Production       ,General - Sga,1977-03-06,MA,Female,Fully Meets,3008,2023-04-09,2,1,Leadership Development,Internal,Incomplete,Nguyenmouth,967.08
Aracely,Kelly,2019-06-02,2021-07-14,Production Technician I,Tony Moyer,aracely.kelly@bilearner.com,EW,Active,Part-Time,Part-Time,Resignation,Production       ,Billable Consultants,1997-05-01,MA,Male,Fully Meets,3009,2022-10-27,1,2,Leadership Development,Internal,Incomplete,East William,637.86
Morgan,Velazquez,2019-05-31,2020-09-04,Production Technician I,Heidi Ruiz,morgan.velazquez@bilearner.com,MSC,Leave of Absence,Part-Time,Temporary,Retirement,Production       ,General - Con,1947-03-15,MA,Male,Fully Meets,3010,2022-11-19,1,5,Project Management,External,Failed,South Andrew,299.13
Isla,Becker,2020-01-06,2020-05-04,Production Technician I,Valerie Gallagher,isla.becker@bilearner.com,TNS,Leave of Absence,Part-Time,Full-Time,Involuntary,Production       ,Engineers,1954-02-11,MA,Female,Fully Meets,3011,2022-12-07,4,4,Leadership Development,External,Incomplete,Lynnburgh,935.75
Scott,Sanford,2018-08-19,2021-02-18,Production Technician I,Walter Sanchez,scott.sanford@bilearner.com,BPC,Leave of Absence,Contract,Temporary,Retirement,Production       ,General - Sga,1950-05-28,MA,Female,Exceeds,3012,2023-01-22,3,5,Technical Skills,External,Failed,South Jameshaven,494.02
Amelia,Gamble,2022-11-23,2022-12-09,Production Technician I,Danielle Long,amelia.gamble@bilearner.com,EW,Active,Contract,Temporary,Resignation,Production       ,Field Operations,1967-07-17,MA,Male,PIP,3014,2023-03-19,3,4,Leadership Development,Internal,Completed,Lake Jeffreyborough,326.37
Arjun,Gibson,2023-04-16,2023-08-04,Production Technician I,Douglas Washington,arjun.gibson@bilearner.com,PL,Active,Full-Time,Full-Time,Voluntary,Production       ,Field Operations,1994-12-12,MA,Female,PIP,3017,2022-09-28,3,5,Technical Skills,Internal,Incomplete,West Elizabethborough,795.89
Alaina,Jenkins,2020-10-10,2023-06-23,Production Technician I,John Jordan,alaina.jenkins@bilearner.com,PYZ,Active,Contract,Part-Time,Retirement,Production       ,Project Management - Con,1974-06-13,MA,Female,PIP,3018,2022-09-13,1,1,Communication Skills,External,Passed,Juanton,980.49
Elyse,Morrow,2022-04-15,2023-07-04,Production Technician I,Thomas Humphrey,elyse.morrow@bilearner.com,SVG,Active,Contract,Full-Time,Voluntary,Production       ,Finance & Accounting,1979-09-21,MA,Female,PIP,3019,2022-09-11,3,4,Technical Skills,External,Failed,Port Thomaston,155.46
Leonel,Chang,2018-10-10,2020-05-17,Production Technician I,Miguel Rodgers,leonel.chang@bilearner.com,BPC,Active,Full-Time,Full-Time,Retirement,Production       ,Splicing,1976-07-16,MA,Male,PIP,3022,2023-02-05,2,2,Communication Skills,External,Completed,New Kevin,848.52
Marshall,Lucas,2019-01-15,2021-04-03,Production Technician II,Grant Brooks,marshall.lucas@bilearner.com,TNS,Voluntarily Terminated,Contract,Part-Time,Retirement,Production       ,General - Con,1958-01-30,MA,Female,PIP,3023,2022-09-19,3,5,Project Management,Internal,Passed,South Gregborough,321.61
Alan,Woods,2023-05-27,2023-07-28,Production Technician II,Erin George,alan.woods@bilearner.com,MSC,Active,Part-Time,Full-Time,Voluntary,Production       ,General - Eng,1943-05-08,MA,Female,Fully Meets,3027,2023-02-17,3,2,Communication Skills,External,Incomplete,New Kelseyland,707.06
Teagan,Phelps,2018-08-10,2021-07-25,Production Technician II,Brian Green,teagan.phelps@bilearner.com,NEL,Voluntarily Terminated,Contract,Temporary,Resignation,Production       ,Engineers,2000-05-02,MA,Female,Fully Meets,3028,2023-04-01,5,4,Communication Skills,Internal,Completed,Nguyenstad,690.29
Malachi,Burnett,2021-10-24,2023-02-03,Production Technician II,Tommy Lee,malachi.burnett@bilearner.com,PL,Active,Contract,Full-Time,Voluntary,Production       ,Finance & Accounting,1959-06-14,MA,Female,Fully Meets,3029,2023-02-08,1,1,Project Management,External,Incomplete,Bridgesside,721.83
Kadin,Mcdowell,2022-07-05,2023-01-03,Production Technician II,Kevin Davis,kadin.mcdowell@bilearner.com,PYZ,Active,Full-Time,Part-Time,Voluntary,Production       ,Wireline Construction,1953-08-10,MA,Female,Fully Meets,3030,2022-12-05,2,2,Technical Skills,Internal,Passed,Port Codyburgh,287.34
Reed,Brandt,2022-01-22,2023-03-03,Production Technician I,Jamie Anderson,reed.brandt@bilearner.com,SVG,Active,Contract,Temporary,Resignation,Production       ,Project Management - Con,1960-07-13,MA,Male,Fully Meets,3031,2022-12-20,2,3,Technical Skills,External,Incomplete,Jacksonborough,783.36
Cristofer,Schwartz,2023-03-27,2023-07-23,Production Technician I,Maria Hall,cristofer.schwartz@bilearner.com,EW,Leave of Absence,Part-Time,Full-Time,Voluntary,Production       ,General - Con,1941-11-10,MA,Male,Fully Meets,3032,2023-07-06,1,3,Technical Skills,External,Passed,North Justinbury,709.78
Jaelynn,Salazar,2019-08-26,2022-03-09,Production Technician I,Bryan Clark,jaelynn.salazar@bilearner.com,MSC,Leave of Absence,Contract,Part-Time,Voluntary,Production       ,Engineers,1946-03-17,MA,Male,Fully Meets,3033,2022-08-28,3,3,Customer Service,Internal,Incomplete,Ramirezburgh,714.64
Heidi,Manning,2020-11-11,2021-04-28,Production Technician I,David Stark,heidi.manning@bilearner.com,PL,Active,Part-Time,Temporary,Involuntary,Production       ,Field Operations,1955-08-20,MA,Male,Fully Meets,3038,2022-10-06,5,5,Customer Service,Internal,Incomplete,Edwardsside,244.22
Deven,Gillespie,2023-06-09,2023-07-12,Production Technician I,Alisha Ramirez,deven.gillespie@bilearner.com,EW,Active,Contract,Temporary,Resignation,Production       ,Fielders,1961-06-24,MA,Female,Exceeds,3042,2023-01-13,4,1,Technical Skills,Internal,Incomplete,New Kimberlyview,513.54
Cullen,Ruiz,2020-08-26,2020-12-30,Production Technician I,Charles Dean,cullen.ruiz@bilearner.com,TNS,Active,Contract,Part-Time,Retirement,Production       ,General - Con,1966-02-27,MA,Male,Exceeds,3044,2023-06-07,1,1,Leadership Development,Internal,Passed,Courtneyshire,643.75
Claudia,Melton,2023-06-02,2023-07-09,Production Technician II,Anna Davidson,claudia.melton@bilearner.com,TNS,Voluntarily Terminated,Part-Time,Full-Time,Resignation,Production       ,Wireline Construction,1983-06-05,MA,Female,Exceeds,3046,2023-03-06,2,5,Communication Skills,Internal,Passed,Lake Jerry,767.56
Carlie,Wagner,2023-07-02,2023-07-25,Production Technician II,Joshua Diaz,carlie.wagner@bilearner.com,NEL,Active,Part-Time,Temporary,Involuntary,Production       ,General - Con,1948-05-12,MA,Female,Fully Meets,3049,2022-10-10,5,3,Project Management,External,Incomplete,Martinberg,510.95
Briley,Huerta,2021-08-27,2022-05-01,Production Technician II,Alex Holt,briley.huerta@bilearner.com,BPC,Voluntarily Terminated,Contract,Temporary,Voluntary,Production       ,Underground,1972-02-13,MA,Female,Fully Meets,3051,2023-02-09,3,5,Leadership Development,External,Incomplete,Danielmouth,992.48
Ean,Barajas,2020-01-25,2023-02-05,Production Technician II,Ralph Delgado,ean.barajas@bilearner.com,CCDR,Active,Full-Time,Full-Time,Involuntary,Production       ,General - Sga,1948-06-09,MA,Female,Fully Meets,3052,2023-07-22,5,1,Technical Skills,External,Incomplete,Derekbury,824.73
Dayana,Gregory,2020-03-26,2021-10-08,Production Technician II,Rodney Burch,dayana.gregory@bilearner.com,SVG,Active,Part-Time,Full-Time,Resignation,Production       ,General - Con,1958-01-04,MA,Female,Fully Meets,3053,2023-02-03,2,1,Communication Skills,External,Failed,Lake Katrinastad,588.35
Matthias,Simon,2020-12-27,2021-12-07,Production Technician I,Anthony Guerrero,matthias.simon@bilearner.com,EW,Leave of Absence,Part-Time,Part-Time,Retirement,Production       ,Field Operations,1987-11-04,MA,Male,Fully Meets,3055,2022-09-29,5,1,Technical Skills,Internal,Failed,North Janice,833.23
Bridger,Duran,2022-11-09,2023-07-09,Production Technician I,Richard Contreras,bridger.duran@bilearner.com,TNS,Leave of Absence,Full-Time,Temporary,Retirement,Production       ,General - Con,1988-02-01,MA,Female,Fully Meets,3057,2023-02-06,1,2,Leadership Development,Internal,Completed,Johnsonville,961.84
Amirah,Cline,2019-02-11,2020-07-30,Production Technician I,Shelia Goodwin,amirah.cline@bilearner.com,PYZ,Leave of Absence,Part-Time,Temporary,Involuntary,Production       ,Yard (Material Handling),1965-08-19,MA,Male,Fully Meets,3058,2023-07-04,4,1,Leadership Development,Internal,Completed,South Kevinside,193.58
Kaylynn,Odom,2023-01-03,2023-08-05,Production Technician I,Brandon Hernandez,kaylynn.odom@bilearner.com,PL,Active,Part-Time,Full-Time,Resignation,Production       ,Wireline Construction,1956-09-26,MA,Male,Fully Meets,3061,2023-07-19,5,1,Technical Skills,External,Incomplete,Baileyton,602.56
Patience,Henry,2021-12-22,2023-08-03,Production Technician I,Deborah Diaz,patience.henry@bilearner.com,CCDR,Active,Contract,Part-Time,Voluntary,Production       ,Field Operations,1983-10-21,MA,Female,Fully Meets,3063,2022-10-06,1,5,Project Management,External,Failed,Bellmouth,767.52
Anna,Salazar,2021-04-21,2021-09-21,Production Technician I,Thomas Jackson,anna.salazar@bilearner.com,EW,Active,Part-Time,Temporary,Resignation,Production       ,Field Operations,1976-10-07,MA,Female,Fully Meets,3065,2022-12-01,3,1,Project Management,Internal,Incomplete,Port James,997.24
Vicente,Davis,2022-07-28,2022-10-20,Production Technician I,Jamie Pope,vicente.davis@bilearner.com,MSC,Active,Full-Time,Full-Time,Retirement,Production       ,Field Operations,1967-04-12,MA,Male,Fully Meets,3066,2022-12-04,5,4,Communication Skills,External,Failed,Mitchellbury,258.73
Alana,Nunez,2022-05-22,2022-12-08,Production Technician I,Rose Johnson,alana.nunez@bilearner.com,PYZ,Terminated for Cause,Full-Time,Temporary,Resignation,Production       ,Finance & Accounting,1947-05-02,MA,Male,Fully Meets,3068,2023-05-12,3,2,Customer Service,External,Completed,East Jeanetteberg,261.81
Jaylen,Donaldson,2019-10-19,2021-12-03,Production Technician II,David Hicks,jaylen.donaldson@bilearner.com,WBL,Active,Full-Time,Temporary,Involuntary,Production       ,General - Con,1999-02-14,MA,Female,Fully Meets,3069,2023-05-14,1,2,Technical Skills,External,Incomplete,North Ashley,767.33
Malakai,Shelton,2019-12-25,2021-07-24,Production Technician II,Geoffrey Curtis,malakai.shelton@bilearner.com,BPC,Active,Full-Time,Temporary,Involuntary,Production       ,Wireline Construction,1972-05-05,MA,Female,Fully Meets,3070,2023-04-15,1,5,Communication Skills,External,Failed,West Steve,848.76
Erick,Wood,2022-11-04,2022-11-26,Production Technician II,Holly Miller,erick.wood@bilearner.com,CCDR,Active,Full-Time,Part-Time,Voluntary,Production       ,General - Con,1956-01-26,MA,Female,Fully Meets,3071,2022-09-19,1,4,Project Management,External,Incomplete,New John,647.01
Daniel,Frye,2023-04-26,2023-05-30,Production Technician II,Ronald Shepherd DDS,daniel.frye@bilearner.com,EW,Active,Full-Time,Part-Time,Involuntary,Production       ,Wireless,1986-02-15,MA,Female,Fully Meets,3072,2022-11-01,2,4,Project Management,Internal,Failed,New Cody,230.6
Jayvon,Simpson,2022-10-26,2023-05-16,Production Technician II,Jeremy Ray,jayvon.simpson@bilearner.com,MSC,Voluntarily Terminated,Contract,Part-Time,Retirement,Production       ,General - Con,1987-04-26,MA,Female,Fully Meets,3073,2023-01-03,2,3,Customer Service,Internal,Completed,Clarkechester,681.4
Bryant,Singleton,2020-07-14,2022-06-27,Production Technician II,Barbara Clark,bryant.singleton@bilearner.com,NEL,Voluntarily Terminated,Contract,Full-Time,Resignation,Production       ,Splicing,1963-10-04,MA,Female,Fully Meets,3074,2022-10-23,1,3,Leadership Development,Internal,Passed,Trujilloville,356.98
Asher,Miles,2022-09-17,2023-06-12,Production Technician I,Audrey Hamilton,asher.miles@bilearner.com,CCDR,Active,Contract,Temporary,Involuntary,Production       ,General - Con,1958-08-16,MA,Male,Fully Meets,3077,2023-07-05,2,1,Project Management,External,Failed,Darrenland,726.88
Makaila,Baxter,2021-01-08,2023-04-01,Production Technician I,Aaron Andrews,makaila.baxter@bilearner.com,SVG,Active,Contract,Part-Time,Voluntary,Production       ,General - Con,1960-04-14,MA,Male,Fully Meets,3078,2023-01-28,1,1,Leadership Development,Internal,Completed,East Mikayla,548.95
Tommy,Carter,2020-12-18,2022-09-16,Production Technician I,David Moore,tommy.carter@bilearner.com,EW,Leave of Absence,Part-Time,Part-Time,Retirement,Production       ,Aerial,1973-07-09,MA,Female,Fully Meets,3079,2022-11-12,3,5,Communication Skills,External,Completed,Lake Anna,519.81
Zavier,Reese,2020-09-12,2022-11-22,Production Technician I,Brittany Ray,zavier.reese@bilearner.com,MSC,Leave of Absence,Contract,Part-Time,Voluntary,Production       ,General - Con,1999-06-19,MA,Female,Fully Meets,3080,2023-02-05,3,3,Technical Skills,Internal,Incomplete,Mayofort,121.62
Mekhi,Hopkins,2020-10-27,2022-06-08,Production Technician I,Erica Davis,mekhi.hopkins@bilearner.com,NEL,Active,Part-Time,Temporary,Voluntary,Production       ,General - Con,1996-06-29,MA,Male,Fully Meets,3084,2022-12-06,5,3,Customer Service,External,Completed,Port Timothyport,109.14
Alani,Cooley,2019-12-23,2023-08-05,Production Technician I,Julie Donovan,alani.cooley@bilearner.com,BPC,Active,Part-Time,Temporary,Retirement,Production       ,Aerial,1987-03-29,MA,Female,Fully Meets,3086,2023-07-13,4,2,Communication Skills,Internal,Incomplete,West Joshua,288.09
Baylee,Castaneda,2020-05-09,2023-07-25,Production Technician I,Laura Mayo,baylee.castaneda@bilearner.com,EW,Active,Contract,Temporary,Voluntary,Production       ,Field Operations,1963-05-16,MA,Female,Fully Meets,3089,2023-06-08,5,3,Leadership Development,Internal,Failed,Kathrynview,788.1
Kali,Hensley,2019-02-27,2020-08-31,Production Technician I,Charles Cruz,kali.hensley@bilearner.com,TNS,Terminated for Cause,Contract,Part-Time,Involuntary,Production       ,Billable Consultants,1958-03-06,MA,Male,Fully Meets,3091,2023-02-10,2,2,Project Management,External,Completed,Vazquezbury,872.29
Beckett,Sandoval,2020-01-12,2023-07-12,Production Technician II,Carolyn Stewart,beckett.sandoval@bilearner.com,TNS,Active,Contract,Full-Time,Voluntary,Production       ,Field Operations,1979-12-10,MA,Female,Fully Meets,3092,2023-04-15,4,4,Leadership Development,Internal,Passed,South Keithside,372.99
Isabell,Meadows,2019-06-29,2021-01-10,Production Technician II,Daniel Hinton,isabell.meadows@bilearner.com,PYZ,Active,Full-Time,Full-Time,Voluntary,Production       ,Splicing,1976-09-21,MA,Female,Fully Meets,3093,2022-12-31,3,4,Communication Skills,Internal,Passed,Lawrenceborough,229.87
Jordin,Alexander,2021-07-15,2021-09-29,Production Technician II,Joshua Foster,jordin.alexander@bilearner.com,WBL,Active,Contract,Full-Time,Voluntary,Production       ,Engineers,1963-10-18,MA,Female,Fully Meets,3094,2023-04-26,2,3,Project Management,Internal,Failed,Melindahaven,544.31
Baron,Lindsey,2019-09-23,2023-04-09,Production Technician II,Mr. Joseph Ashley,baron.lindsey@bilearner.com,PL,Voluntarily Terminated,Contract,Part-Time,Involuntary,Production       ,Engineers,1974-09-07,MA,Female,Fully Meets,3096,2023-05-05,1,3,Technical Skills,Internal,Failed,Andreastad,108.99
Rigoberto,Gentry,2020-10-11,2021-01-06,Production Technician II,Bethany Gaines,rigoberto.gentry@bilearner.com,BPC,Voluntarily Terminated,Part-Time,Temporary,Retirement,Production       ,Project Management - Con,1961-06-11,MA,Female,Fully Meets,3097,2022-09-08,5,3,Project Management,Internal,Incomplete,Matthewchester,166.08
